costat,curcd,datafmt,indfmt,consol,gvkey,fyear,act,at,lct,lt,pstkrv,seq,dvt,ni,capx,csho,derhedgl,dt,mkvalt,prcc_f
I,USD,STD,INDL,C,035336,2021,,,,,,,,,,1.2000,,,,29.590000000000
I,USD,STD,INDL,C,035337,2021,,,,,,,,,,1.3500,,,,34.590000000000
A,CAD,STD,INDL,C,035338,2021,,,,,,,,,,2.0750,,,,29.070000000000
A,USD,STD,INDL,C,035340,2021,,,,,,,,,,13.6000,,,,44.610000000000
A,USD,STD,INDL,C,035341,2021,,,,,,,,,,7.5000,,,,43.810000000000
A,USD,STD,INDL,C,035345,2021,8.8300,26.2910,7.5630,10.2010,0.0000,16.0900,0.0000,-16.3350,0.0000,14.5660,3.7300,4.3500,38.1629,2.620000000000
A,CAD,STD,INDL,C,035347,2021,,,,,,,,,,1.6750,,,,34.800000000000
A,USD,STD,INDL,C,035354,2021,18.2300,94.4830,29.1700,34.5330,2.3660,59.9500,0.0000,-31.3290,0.0390,31.0020,0.2480,17.3050,54.2535,1.750000000000
A,CAD,STD,INDL,C,035355,2021,31.1380,32.9220,3.3170,6.1500,0.0000,26.7720,0.0000,-1.6180,0.2870,104.1960,,0.9410,118.7834,1.140000000000
A,CAD,STD,INDL,C,035357,2021,,,,,,,,,,41.4000,,,,50.005000000000
A,USD,STD,INDL,C,035367,2021,24.1340,103.7280,34.3980,43.8700,0.0000,59.8580,0.0700,-6.2410,0.9760,11.8260,0.9760,11.8430,70.4830,5.960000000000
A,USD,STD,INDL,C,035373,2021,180.5890,232.2680,82.1400,120.1310,0.0000,112.1370,0.0000,37.4210,6.2590,26.7350,,35.6820,685.2181,25.630000000000
A,USD,STD,INDL,C,035375,2021,166.5920,294.6510,42.5960,174.4390,0.0000,120.2120,0.0000,-83.9880,0.0240,30.5830,-0.7320,132.5370,487.7989,15.950000000000
A,USD,STD,INDL,C,035376,2021,225.9980,235.0000,19.1990,23.4610,0.0000,211.5390,0.0000,-80.8470,1.7130,40.6260,,0.0000,718.6739,17.690000000000
A,USD,STD,INDL,C,035377,2021,386.3490,494.4760,68.4320,77.1960,0.0000,417.2800,0.0000,-118.1610,18.4200,51.7950,,15.8010,1615.4861,31.190000000000
A,USD,STD,INDL,C,035378,2021,216.6110,1157.2070,137.5760,618.7510,0.0000,529.1460,0.0000,40.0830,22.5910,92.0680,0.0000,387.9890,1446.3883,15.710000000000
A,USD,STD,INDL,C,035381,2021,,,,,,,,,,5.0250,,,,43.573700000000
A,CAD,STD,INDL,C,035382,2021,8.2390,8.2820,6.6690,11.5530,0.0000,-3.2710,0.0000,-25.1180,0.0000,71.2660,,4.9800,8.5519,0.120000000000
A,USD,STD,INDL,C,035386,2021,,,,,,,,,,19.9000,,,,42.650000000000
A,USD,STD,INDL,C,035391,2021,508.3910,832.0960,93.0510,309.9980,0.0000,522.0980,0.0000,-153.2100,17.0940,52.6220,,204.6110,2084.8836,39.620000000000
A,USD,STD,INDL,C,035392,2021,1.0220,3.9250,2.5430,3.6110,0.0000,0.3140,0.0000,-11.6930,0.0710,157.9490,,3.0940,317.4775,2.010000000000
I,USD,STD,INDL,C,035395,2021,615.7420,5504.2340,310.8970,3882.6210,0.0000,1189.4950,0.0000,-138.1280,554.5410,113.3870,,3286.0320,3165.7650,27.920000000000
A,USD,STD,INDL,C,035396,2021,353.7430,462.5720,24.8860,50.8320,0.0000,411.7400,0.0000,-31.2920,3.4830,25.3790,,8.3080,1087.9977,42.870000000000
A,USD,STD,INDL,C,035399,2021,142.9100,236.9220,14.4450,26.0630,0.0000,198.9900,0.0000,-37.1470,3.9610,86.7080,,14.2260,,3.040000000000
A,USD,STD,INDL,C,035403,2021,7.4770,8.7570,2.1360,2.1360,0.0000,6.6210,0.0000,-14.0370,0.0060,27.9270,,0.0000,19.6159,0.702400000000
A,USD,STD,INDL,C,035419,2021,1138.0080,1284.0640,291.0690,298.8340,0.0000,985.2300,0.0000,-91.6000,1.0820,341.3660,,9.7120,,2.640000000000
A,CAD,STD,INDL,C,035420,2021,12.3500,21.0300,15.3340,18.9770,0.0000,2.0530,0.0000,-14.2330,0.9020,78.8000,-0.1400,7.6690,,
A,USD,STD,INDL,C,035422,2021,18.2070,21.8590,3.6820,6.8520,0.0130,15.0580,0.0000,-7.0370,0.0000,13.5820,,0.0000,53.5131,3.940000000000
A,USD,STD,INDL,C,035423,2021,57.4680,177.6690,20.0470,86.8250,0.0000,90.8440,0.0000,-10.2950,14.0760,9.7000,,72.9620,492.8570,50.810000000000
A,CAD,STD,INDL,C,035425,2021,,,,,,,,,,1.4500,,,,19.800000000000
A,CAD,STD,INDL,C,035426,2021,,,,,,,,,,2.2000,,,,20.280000000000
A,USD,STD,INDL,C,035429,2021,192.9730,198.6360,9.5950,12.2560,0.0000,186.3800,0.0000,-69.2040,0.7550,29.5550,,0.0000,1085.5552,36.730000000000
A,CAD,STD,INDL,C,035430,2021,728.1750,1424.2620,65.8530,98.1270,0.0000,1325.9060,0.0000,-230.3820,3.7930,2060.4080,-77.8340,33.4700,,
I,CAD,STD,INDL,C,035434,2021,41.7290,261.9890,4.9770,24.4110,0.0000,237.5780,0.0000,20.4090,37.7580,68.1600,,1.5790,139.7280,2.050000000000
I,USD,STD,INDL,C,035435,2021,,,,,,,,,,8.1500,,,,8.540000000000
A,CAD,STD,INDL,C,035440,2021,35.3470,54.6770,9.7800,13.5860,0.0000,41.0910,0.0000,-29.3570,7.1690,178.0930,-0.0640,4.5390,208.3688,1.170000000000
A,USD,STD,INDL,C,035446,2021,,,,,,,,,,11.4000,,,,32.620000000000
A,USD,STD,INDL,C,035447,2021,948.4220,2541.3100,865.5990,1236.8640,0.0000,1304.4460,0.0000,52.4510,17.6950,286.0530,,338.7620,13473.0963,47.100000000000
A,USD,STD,INDL,C,035451,2021,280.9380,720.6140,227.6300,465.7810,0.0180,225.9280,20.7770,79.0590,9.8960,13.2770,,204.0630,533.8682,40.210000000000
I,USD,STD,FS,C,035455,2021,,5621.4570,,4953.8840,,667.5730,0.0000,,,,,,787.5245,15.610000000000
I,USD,STD,INDL,C,035455,2021,,5621.4570,,4953.8840,0.0000,667.5730,0.0000,69.4130,1.2110,50.4500,,,787.5245,15.610000000000
A,USD,STD,INDL,C,035458,2021,,794.9120,,135.3280,0.0000,650.8080,0.0000,-36.9790,1.2190,231.3230,,2.8190,,1.100000000000
A,USD,STD,INDL,C,035459,2021,,,,,,,,,,3.0500,,,,56.818200000000
A,USD,STD,INDL,C,035460,2021,,,,,,,,,,0.6000,,,,26.141800000000
A,USD,STD,INDL,C,035461,2021,,,,,,,,,,2.8000,,,,28.077500000000
A,CAD,STD,INDL,C,035462,2021,,,,,,,,,,0.4900,,,,12.310000000000
A,CAD,STD,INDL,C,035463,2021,,,,,,,,,,1.3250,,,,15.800000000000
A,CAD,STD,INDL,C,035464,2021,,,,,,,,,,33.0400,,,,10.370000000000
A,CAD,STD,INDL,C,035465,2021,,,,,,,,,,4.5800,,,,12.530000000000
A,USD,STD,INDL,C,035466,2021,,,,,,,,,,4.1500,,,,43.190000000000
A,USD,STD,INDL,C,035471,2021,,2946.6250,,2342.7440,0.0000,603.8810,0.0000,47.4140,0.0000,32.0040,,2207.3860,648.0810,20.250000000000
A,USD,STD,INDL,C,035472,2021,9.0910,56.7340,37.1000,78.1840,0.0000,-21.4500,0.0000,-15.9460,0.0730,49.3120,-2.3380,11.0500,82.3510,1.670000000000
A,CAD,STD,INDL,C,035473,2021,7.3540,22.3020,12.1960,15.3940,0.0000,1.1460,0.0000,-15.3720,0.7690,45.8840,-0.6650,1.6620,35.7895,0.780000000000
A,USD,STD,INDL,C,035475,2021,0.1120,1.0550,0.6690,0.6690,0.0000,0.3860,0.0000,-0.3600,0.0450,10.5440,,0.0000,685.3600,65.000000000000
A,USD,STD,INDL,C,035477,2021,30.1640,40.8340,2.1110,2.1110,0.0000,38.7230,0.0000,-12.7680,0.0000,45.2420,0.0450,0.0000,22.4219,0.495600000000
A,USD,STD,INDL,C,035481,2021,42.0040,77.3520,21.4710,30.6170,0.0000,46.7350,3.1410,11.8500,1.4020,13.7050,,3.0660,276.2928,20.160000000000
A,CAD,STD,INDL,C,035486,2021,9.7020,9.7020,0.8630,1.2450,0.0000,8.4570,0.0000,-3.0640,0.0000,47.7840,,0.7490,,
A,USD,STD,INDL,C,035490,2021,656.7040,2683.7660,440.5830,1825.2560,0.0000,858.5100,0.0000,-181.5010,188.3890,247.0400,,1360.2670,1976.3200,8.000000000000
A,USD,STD,INDL,C,035492,2021,,,,,,,,,,0.1000,,,,12.420000000000
A,USD,STD,INDL,C,035494,2021,43.5510,43.6340,1.6760,1.6760,0.0000,41.9580,0.0000,-1.2500,0.0040,13.8480,,0.0480,18.4178,1.330000000000
A,USD,STD,INDL,C,035496,2021,,,,,,,,,,5.9500,,,,14.130000000000
A,USD,STD,INDL,C,035497,2021,1835.8000,6574.2000,1208.2000,2516.2000,0.0000,4057.6000,0.0000,340.5000,54.7000,161.6000,,1459.9000,7281.6960,45.060000000000
A,USD,STD,INDL,C,035498,2021,,,,,,,,,,5.9500,,,,30.435000000000
A,USD,STD,INDL,C,035530,2021,15.5330,87.3360,15.6270,26.2770,0.0000,61.0590,0.0000,-7.7980,7.8130,17.6910,0.0000,13.0390,74.8329,4.230000000000
I,USD,STD,INDL,C,035532,2021,,,,,,,,,,2.8000,,,,48.530000000000
A,USD,STD,INDL,C,035535,2021,,,,,,,,,,2.4750,,,,33.393900000000
A,USD,STD,INDL,C,035536,2021,,,,,,,,,,1.1500,,,,29.280800000000
A,USD,STD,INDL,C,035541,2021,59.4810,74.1560,25.0060,25.9890,0.0000,48.1670,0.0000,-0.8760,0.2920,10.7330,,0.6940,112.4818,10.480000000000
A,USD,STD,INDL,C,035543,2021,710.2560,2790.9180,459.6950,1615.0320,0.0000,1175.8860,0.0000,139.8980,25.6320,179.9260,,1159.4810,5117.0954,28.440000000000
A,USD,STD,INDL,C,035544,2021,470.1140,478.5410,51.8500,62.7390,0.0000,415.8020,0.0000,164.9710,0.9390,82.9780,,4.5160,5856.5872,70.580000000000
A,CAD,STD,INDL,C,035546,2021,57.0430,57.2780,1.0700,1.0700,0.0000,56.2080,0.0000,-19.6170,0.0000,104.9770,,0.0000,645.6086,6.150000000000
A,USD,STD,INDL,C,035552,2021,94.2610,105.8040,5.2490,7.1570,0.0000,98.6470,0.0000,62.8660,0.1920,39.1170,,0.0000,66.8901,1.710000000000
A,CAD,STD,INDL,C,035553,2021,,,,,,,,,,0.6520,,,,26.340000000000
A,USD,STD,INDL,C,035583,2021,21.6410,148.2100,13.9830,137.7710,27.0100,10.4390,2.7520,-6.0820,1.4030,8.4700,,120.9910,45.3145,5.350000000000
A,USD,STD,INDL,C,035584,2021,,,,,,,,,,25.2700,,,,34.540000000000
I,USD,STD,INDL,C,035600,2021,382.9100,452.4940,29.9690,30.0980,0.0000,422.3960,0.0000,-173.9100,2.0160,49.2480,,1.2910,3052.3910,61.980000000000
I,USD,STD,INDL,C,035601,2021,99.8480,109.8320,8.4920,8.4920,0.0000,101.3400,0.0000,-51.1720,2.0300,31.5460,,1.0800,141.9570,4.500000000000
A,USD,STD,INDL,C,035602,2021,467.7400,794.5580,178.2400,928.9120,0.0270,171.4980,0.0000,-102.4420,106.5670,119.2810,,766.3190,280.3104,2.350000000000
A,USD,STD,INDL,C,035604,2021,1955.8560,2372.0710,288.5650,1556.2730,4.4390,815.7980,0.0000,-260.3090,107.7380,323.6120,,1293.2060,42554.9780,131.500000000000
A,USD,STD,INDL,C,035608,2021,,,,,,,,,,0.8500,,,,24.814800000000
A,CAD,STD,INDL,C,035609,2021,21.9300,25.7330,1.9560,2.3500,0.0000,23.3830,0.0000,-5.4570,0.1260,156.2910,,0.0000,289.1384,1.850000000000
I,USD,STD,INDL,C,035611,2021,38.8380,40.6980,1.9610,1.9610,0.0000,38.7370,0.0000,-31.0390,0.8690,25.3720,,0.0000,225.0496,8.870000000000
A,CAD,STD,INDL,C,035612,2021,1495.7000,18373.7000,1522.4000,12597.6000,0.0000,5776.1000,17.9000,-606.8000,647.2000,375.0610,-349.6000,8357.7000,17939.1676,47.830000000000
A,USD,STD,INDL,C,035613,2021,3.5330,12.0900,2.8340,4.2700,0.0000,7.8200,0.0000,-6.0830,2.7590,7.4480,,0.9990,20.8544,2.800000000000
A,USD,STD,INDL,C,035614,2021,287.0480,1705.7280,165.3090,673.7830,0.0000,1031.9450,0.0000,45.8930,12.0470,38.0250,2.5120,289.7850,3654.5828,96.110000000000
I,USD,STD,INDL,C,035617,2021,401.1440,1178.0330,121.5100,436.6280,0.0000,741.4050,0.0000,-64.3910,4.1530,83.7540,,310.7560,1916.2915,22.880000000000
A,USD,STD,INDL,C,035620,2021,1870.9480,2380.7940,528.6960,1339.5910,0.0000,1041.2030,0.0000,-20.7450,36.0250,313.3650,,807.7450,55813.4402,178.110000000000
A,USD,STD,INDL,C,035627,2021,2818.1000,4485.6000,1243.0000,2731.5000,0.0000,1754.1000,0.0000,-189.0000,252.2000,300.1470,,1512.1000,37224.2309,124.020000000000
A,CAD,STD,INDL,C,035629,2021,,,,,,,,,,0.4500,,,,39.390000000000
I,USD,STD,INDL,C,035632,2021,29.6000,29.7170,4.8100,4.8100,0.0000,24.9070,0.0000,-39.4740,0.0360,119.3770,,0.0690,27.3254,0.228900000000
A,USD,STD,INDL,C,035633,2021,,,,,,,,,,4.6500,,,,33.404900000000
A,USD,STD,INDL,C,035634,2021,,,,,,,,,,2.2000,,,,28.690900000000
A,USD,STD,INDL,C,035635,2021,,,,,,,,,,9.0500,,,,30.390000000000
A,USD,STD,INDL,C,035638,2021,1562.8210,1954.2680,341.2420,522.4190,0.0000,1431.8490,0.0000,528.5840,21.8170,131.1610,,137.4880,5491.7111,41.870000000000
I,USD,STD,INDL,C,035639,2021,240.7470,298.1270,27.7800,53.2190,0.0000,244.9080,0.0000,-165.1640,13.2440,32.4980,,28.7590,953.1663,29.330000000000
A,USD,STD,INDL,C,036343,2021,,,,,,,,,,0.1000,,,,63.000000000000
A,USD,STD,INDL,C,035640,2021,747.5910,1018.8260,110.3570,201.2580,0.0000,817.5680,0.0000,-58.2230,101.2780,112.5150,,81.9780,16760.2344,148.960000000000
A,USD,STD,INDL,C,035641,2021,223.6450,292.4010,192.4060,235.5860,0.0000,56.6810,0.0000,-16.9490,5.9910,51.8380,,52.0710,,1.430000000000
A,USD,STD,INDL,C,035642,2021,75.8410,530.2970,71.6350,416.0530,0.0000,110.1990,0.0000,2.6960,6.3030,28.4990,,355.2430,657.7569,23.080000000000
A,CAD,STD,INDL,C,035644,2021,73.5970,133.9290,47.6520,48.7040,0.0000,85.2250,0.0000,-263.4070,35.6380,189.2190,,0.0000,1192.0797,6.300000000000
A,USD,STD,INDL,C,035645,2021,,,,,,,,,,22.9250,,,,51.860000000000
A,USD,STD,FS,C,035646,2021,,837.3620,,689.7860,,147.5760,0.0000,,,,,,143.9757,10.180000000000
A,USD,STD,INDL,C,035646,2021,,837.3620,,689.7860,0.0000,147.5760,0.0000,7.5200,1.4570,14.1430,,,143.9757,10.180000000000
A,USD,STD,INDL,C,035647,2021,134.7480,185.3580,11.4290,54.5340,0.0000,130.8240,0.0000,-84.6860,2.9140,34.6110,,45.5980,177.5544,5.130000000000
A,CAD,STD,INDL,C,035668,2021,,,,,,,,,,10.0880,,,,15.070000000000
A,USD,STD,INDL,C,035648,2021,56.5840,56.8230,7.3160,7.3160,0.0000,49.5070,0.0000,-37.1270,0.0000,21.8590,,0.1900,62.7353,2.870000000000
A,USD,STD,INDL,C,035649,2021,525.1820,617.9720,73.9350,451.8840,0.0000,166.0880,0.0000,-230.0260,3.4300,76.8100,34.8930,320.4150,1551.5620,20.200000000000
A,USD,STD,INDL,C,035650,2021,,,,,,,,,,5.6500,,,,26.324700000000
A,USD,STD,INDL,C,035651,2021,,,,,,,,,,6.1500,,,,20.930000000000
A,USD,STD,INDL,C,035653,2021,17142.1140,18004.7760,3959.7130,4477.7650,0.0000,13527.0110,0.0000,11705.9250,175.1480,242.5210,6.4830,342.9030,,257.800000000000
A,CAD,STD,INDL,C,035654,2021,,,,,,,,,,1.0300,,,,29.070000000000
A,CAD,STD,INDL,C,035655,2021,,,,,,,,,,0.0750,,,,29.330000000000
A,CAD,STD,INDL,C,035656,2021,,,,,,,,,,1.8800,,,,30.730000000000
A,CAD,STD,INDL,C,035657,2021,,,,,,,,,,0.7500,,,,26.190000000000
A,CAD,STD,INDL,C,035658,2021,,,,,,,,,,0.2100,,,,28.790000000000
A,USD,STD,INDL,C,035660,2021,,,,,,,,,,1.8000,,,,25.380000000000
A,USD,STD,INDL,C,035664,2021,20.5220,20.5220,1.5810,1.5810,0.0000,18.9410,0.0000,-9.1030,0.0000,12.5980,,0.0000,40.4396,3.210000000000
A,CAD,STD,INDL,C,035666,2021,59.2660,387.7830,68.4480,125.0150,0.0000,262.7680,0.0000,-52.0470,0.0030,133.5490,,12.8400,496.8023,3.720000000000
A,USD,STD,INDL,C,035674,2021,102.8720,207.5990,30.7640,75.5740,0.0000,122.9000,0.0000,20.7780,4.1750,19.8040,,36.5170,400.2388,20.210000000000
A,USD,STD,INDL,C,035675,2021,34.3460,58.6950,1.7210,1.7210,0.0000,53.8520,0.0000,-8.4030,0.0750,24.5280,,0.1000,28.4525,1.160000000000
I,USD,STD,INDL,C,035680,2021,,,,,,,,,,16.0800,,,,5.819200000000
A,USD,STD,INDL,C,035681,2021,,,,,,,,,,15.6000,,,,63.320000000000
A,USD,STD,INDL,C,035684,2021,388.1000,696.5000,251.3000,762.0000,0.0000,-3062.8000,0.0000,27.6000,1.6000,39.5100,,608.4000,1214.9325,30.750000000000
I,USD,STD,INDL,C,035685,2021,,,,,,,,,,1.5000,,,,25.600000000000
I,USD,STD,INDL,C,035686,2021,,,,,,,,,,1.5000,,,,25.735000000000
A,USD,STD,INDL,C,035687,2021,,,,,,,,,,1.7000,,,,25.940000000000
A,USD,STD,INDL,C,035688,2021,,,,,,,,,,1.0000,,,,25.855000000000
A,USD,STD,INDL,C,035689,2021,,,,,,,,,,0.7000,,,,25.810000000000
A,USD,STD,INDL,C,035690,2021,,,,,,,,,,0.7000,,,,26.190000000000
A,USD,STD,INDL,C,035691,2021,,,,,,,,,,0.6000,,,,26.150000000000
I,CAD,STD,INDL,C,035692,2021,,,,,,,,,,0.6500,,,,24.910000000000
I,CAD,STD,INDL,C,035693,2021,,,,,,,,,,0.1500,,,,25.150000000000
I,CAD,STD,INDL,C,035694,2021,,,,,,,,,,2.6000,,,,25.200000000000
I,CAD,STD,INDL,C,035695,2021,,,,,,,,,,28.4500,,,,25.090000000000
I,CAD,STD,INDL,C,035696,2021,,,,,,,,,,6.9000,,,,25.440000000000
A,USD,STD,INDL,C,035697,2021,,,,,,,,,,0.8750,,,,26.911800000000
A,USD,STD,INDL,C,035698,2021,,,,,,,,,,1.2500,,,,21.366000000000
A,USD,STD,INDL,C,035699,2021,,,,,,,,,,4.2000,,,,24.400000000000
A,USD,STD,INDL,C,035700,2021,,,,,,,,,,28.5800,,,,79.740000000000
A,USD,STD,INDL,C,035701,2021,,,,,,,,,,23.1900,,,,80.160000000000
A,USD,STD,INDL,C,035702,2021,,,,,,,,,,19.5600,,,,64.550000000000
A,USD,STD,INDL,C,035703,2021,,,,,,,,,,18.7500,,,,63.390000000000
A,CAD,STD,INDL,C,035704,2021,,,,,,,,,,1.5280,,,,25.230000000000
A,USD,STD,INDL,C,035708,2021,258.5390,358.0650,98.8240,106.2430,0.0000,251.8220,0.0000,65.7690,2.1290,91.0890,,8.6500,4586.3312,50.350000000000
A,USD,STD,INDL,C,035712,2021,102.6460,105.7610,7.0000,9.9430,0.0010,95.8180,0.0000,-58.3650,0.9390,199.3810,0.0000,3.3060,907.1836,4.550000000000
A,USD,STD,INDL,C,035714,2021,1273.0070,1474.4530,213.4350,647.7150,0.0000,826.7380,0.0000,-370.6380,46.8110,68.3890,-1.0000,147.6440,5449.9194,79.690000000000
A,USD,STD,INDL,C,035719,2021,,,,,,,,,,3.7000,,,,31.195000000000
A,USD,STD,INDL,C,035720,2021,,,,,,,,,,0.5250,,,,25.330000000000
A,USD,STD,INDL,C,035721,2021,,,,,,,,,,5.9000,,,,40.629600000000
A,USD,STD,INDL,C,035722,2021,,,,,,,,,,0.3250,,,,26.855500000000
A,USD,STD,INDL,C,035723,2021,,,,,,,,,,0.2000,,,,37.366200000000
A,USD,STD,INDL,C,035724,2021,,,,,,,,,,5.7750,,,,25.524700000000
A,USD,STD,INDL,C,035725,2021,,,,,,,,,,2.0500,,,,40.483500000000
A,USD,STD,INDL,C,035726,2021,,,,,,,,,,1.6500,,,,27.400000000000
A,USD,STD,INDL,C,035727,2021,124.5410,126.3360,8.3800,8.3800,0.0000,117.9560,0.0000,-46.2890,1.1660,28.9270,,0.0000,109.6333,3.790000000000
A,USD,STD,INDL,C,035728,2021,186.5260,189.4310,18.9210,117.2750,0.0000,72.1560,0.0000,-143.8830,0.3280,30.5110,,91.3410,600.1514,19.670000000000
A,USD,STD,INDL,C,039464,2021,,460.8830,,21.5480,0.0000,427.5550,17.5890,11.2330,0.0000,21.2360,,3.7590,609.0485,28.680000000000
A,USD,STD,INDL,C,035729,2021,256.2800,353.4870,16.3380,34.3800,0.0000,319.1070,0.0000,-71.3170,9.1100,32.2250,-0.0920,16.4480,707.0165,21.940000000000
A,USD,STD,INDL,C,035730,2021,17.9000,90.8220,85.2680,120.1690,0.0000,-24.6630,0.0000,-92.3460,5.2310,23.5680,0.0000,63.8980,,3.480000000000
A,USD,STD,INDL,C,035731,2021,357.2910,414.6560,477.6070,529.6360,0.0000,-127.0490,0.0000,-156.7370,9.9930,123.2680,,58.9990,,12.480000000000
A,USD,STD,INDL,C,035733,2021,69.6600,78.9830,30.5210,30.6130,0.0000,47.1320,0.0000,-14.1000,0.2750,39.5920,,2.6580,,1.055000000000
A,CAD,STD,INDL,C,035734,2021,133.1310,469.7910,5.4310,50.4640,0.0000,419.3270,0.0000,-13.7110,83.6440,153.9710,,1.2420,1062.3999,6.900000000000
A,USD,STD,INDL,C,035736,2021,3.0620,3.6040,1.5570,2.0260,0.0000,1.5780,0.0000,1.2640,0.0730,206.5200,,0.4630,2891.2800,14.000000000000
A,USD,STD,INDL,C,035737,2021,86.2010,94.0800,19.4820,20.0190,0.0000,74.0610,0.0000,-6.7470,1.1020,29.2610,,1.0530,26.1974,0.895300000000
A,USD,STD,INDL,C,035740,2021,,,,,,,,,,3.2000,,,,45.329600000000
A,CAD,STD,INDL,C,035742,2021,,,,,,,,,,18.7000,,,,17.400000000000
A,USD,STD,INDL,C,035743,2021,251.4890,268.1230,69.1730,77.4670,0.0000,190.6560,0.0000,-13.6010,1.1450,32.8570,,4.0010,,67.360000000000
I,USD,STD,INDL,C,035747,2021,215.2500,222.6170,28.8020,123.0800,0.0000,99.5370,0.0000,-100.6590,1.4850,26.5800,0.3140,92.7280,485.3508,18.260000000000
A,USD,STD,INDL,C,035748,2021,27.4150,58.6000,364.2990,444.2020,0.0000,-387.0910,0.0000,-88.3230,0.0010,54.9130,,113.9060,,0.670000000000
I,USD,STD,INDL,C,035752,2021,,,,,,,,,,4.6750,,,,49.528900000000
A,USD,STD,INDL,C,035754,2021,,,,,,,,,,7.3000,,,,51.660000000000
A,USD,STD,INDL,C,035755,2021,,,,,,,,,,12.2000,,,,50.550000000000
A,USD,STD,INDL,C,035756,2021,,,,,,,,,,1.9500,,,,51.220000000000
A,USD,STD,INDL,C,035757,2021,,,,,,,,,,8.0500,,,,46.190000000000
A,USD,STD,INDL,C,035758,2021,,,,,,,,,,6.9500,,,,56.370000000000
A,USD,STD,FS,C,035759,2021,,4314.2540,,3902.3730,,411.8810,16.7530,,,,,,542.9078,18.730000000000
A,USD,STD,INDL,C,035759,2021,,4314.2540,,3902.3730,0.0000,411.8810,16.7530,56.2710,1.0280,28.9860,,,542.9078,18.730000000000
A,USD,STD,INDL,C,035761,2021,0.3580,91.2070,2.4180,11.5760,0.0000,79.6310,0.0000,-5.7020,0.0000,12.4450,-3.0320,0.0000,124.3256,9.990000000000
A,USD,STD,INDL,C,035762,2021,256.1700,301.1430,248.8400,253.3380,0.0000,49.3130,0.0000,-184.3650,1.9620,81.8560,,0.0000,,0.465000000000
I,USD,STD,INDL,C,035764,2021,,,,,,,,,,2.0000,,,,36.880000000000
A,USD,STD,INDL,C,035768,2021,77.3920,83.3110,12.9350,141.3150,0.0000,-58.0040,0.0000,-80.5340,0.2830,26.4590,,128.3650,121.4468,4.590000000000
A,USD,STD,INDL,C,035770,2021,,2177.5550,,576.4250,0.0000,1601.1300,492.0650,402.6600,0.0000,224.1800,,26.3940,1441.4774,6.430000000000
I,USD,STD,INDL,C,035776,2021,161.9820,162.4220,19.5370,36.4650,0.0000,125.9570,0.0000,-90.1220,0.0630,20.3170,,19.3980,265.5432,13.070000000000
A,USD,STD,INDL,C,035779,2021,59.0550,62.5440,10.5750,42.4460,0.0000,20.0980,0.0000,-33.2760,0.6270,14.5300,,31.4910,185.9840,12.800000000000
A,USD,STD,INDL,C,035780,2021,58.5460,103.1490,44.9200,71.8690,0.0000,31.0600,0.0000,-53.1750,3.3150,22.5680,,22.1800,117.9923,5.228300000000
A,USD,STD,INDL,C,035781,2021,,2812.4780,,2467.9880,0.0000,341.1090,0.0000,29.2240,0.1350,32.2930,,2078.7720,442.4141,13.700000000000
A,CAD,STD,INDL,C,035782,2021,,,,,,,,,,93.5750,,,,25.200000000000
A,USD,STD,INDL,C,035785,2021,,,,,,,,,,49.4000,,,,26.930000000000
A,USD,STD,INDL,C,035788,2021,,,,,,,,,,,,,,0.700000000000
A,USD,STD,INDL,C,035789,2021,,,,,,,,,,,,,,6.560000000000
A,CAD,STD,INDL,C,035790,2021,,,,,,,,,,8.7000,,,,85.240000000000
A,USD,STD,INDL,C,035793,2021,,505.5140,,277.6120,0.0000,196.5230,10.6700,9.9640,0.0000,11.4550,,267.7400,229.5582,20.040000000000
A,USD,STD,INDL,C,035794,2021,625.9430,678.2090,37.3850,45.7120,0.0000,632.4970,0.0000,32.2770,30.8780,20.8250,,7.7340,6092.1455,292.540000000000
A,USD,STD,INDL,C,035796,2021,23.4940,53.2770,15.6460,40.0510,0.0000,13.2260,2.4220,-19.7690,0.2030,98.2530,,8.5310,21.5371,0.219200000000
A,USD,STD,FS,C,035806,2021,,1409.5180,,1261.2590,,148.2590,3.1910,,,,,,168.6400,80.000000000000
A,USD,STD,INDL,C,035806,2021,,1409.5180,,1261.2590,0.0000,148.2590,3.1910,23.9640,0.5370,2.1080,,,168.6400,80.000000000000
A,USD,STD,INDL,C,035808,2021,678.5920,1068.8340,131.5230,174.5700,0.0000,894.2640,0.0000,-352.8990,4.6350,258.1660,-34.6500,42.4790,3454.2611,13.380000000000
A,USD,STD,INDL,C,035809,2021,,,,,,,,,,15.1600,,,,28.230000000000
A,USD,STD,INDL,C,035810,2021,139.3050,162.5680,85.4630,87.7230,0.0000,62.2850,0.0000,6.2660,0.0000,11.3300,,0.2790,72.8519,6.430000000000
A,USD,STD,INDL,C,035811,2021,,,,,,,,,,2.4700,,,,44.460000000000
A,USD,STD,INDL,C,035812,2021,,,,,,,,,,35.8100,,,,31.770000000000
A,USD,STD,INDL,C,035814,2021,66.6380,77.9900,11.0430,30.4550,0.0000,47.5350,0.0000,-36.2260,3.6820,29.7480,,20.0160,47.5968,1.600000000000
A,USD,STD,INDL,C,035818,2021,,,,,,,,,,1.6140,,,,74.600000000000
A,USD,STD,INDL,C,035820,2021,,,,,,,,,,7.4500,,,,31.010000000000
A,USD,STD,INDL,C,035821,2021,,,,,,,,,,2.9750,,,,32.950000000000
